Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
NAC,North America and the Caribbean,USA,United States of America,2008,Male,Age30_34,[30-34],53,0.36214554,,0.5409371
NAC,North America and the Caribbean,USA,United States of America,2008,Male,Age35_39,[35-39],172,0.90033501,,1.69703755
NAC,North America and the Caribbean,USA,United States of America,2008,Male,Age40_44,[40-44],662,2.31614303,,6.06864147
NAC,North America and the Caribbean,USA,United States of America,2008,Male,Age45_49,[45-49],2251,4.75506453,,19.86028278
NAC,North America and the Caribbean,USA,United States of America,2008,Male,Age50_54,[50-54],4800,7.09020813,,45.39512341
NAC,North America and the Caribbean,USA,United States of America,2008,Male,Age55_59,[55-59],7510,9.00231351,,82.19265938
NAC,North America and the Caribbean,USA,United States of America,2008,Male,Age60_64,[60-64],10786,11.22045606,,149.4532403
NAC,North America and the Caribbean,USA,United States of America,2008,Male,Age65_69,[65-69],13458,12.76813753,,256.1436018
NAC,North America and the Caribbean,USA,United States of America,2008,Male,Age70_74,[70-74],14214,11.84490129,,346.2448848
NAC,North America and the Caribbean,USA,United States of America,2008,Male,Age75_79,[75-79],14320,9.59708334,,458.0758256
NAC,North America and the Caribbean,USA,United States of America,2008,Male,Age80_84,[80-84],11801,6.83343467,,523.6069022
NAC,North America and the Caribbean,USA,United States of America,2008,Male,Age85_over,[85+],8497,3.2526643,,496.5500959
NAC,North America and the Caribbean,USA,United States of America,2008,Male,Age_unknown,[Unknown],0,0,,
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age00,[0],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age01_04,[1-4],1,0.0490918,,0.01224032
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age05_09,[5-9],2,0.18083183,,0.0202688
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age10_14,[10-14],1,0.07905138,,0.00974148
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age15_19,[15-19],1,0.02899391,,0.00931659
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age20_24,[20-24],6,0.1270648,,0.05748038
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age25_29,[25-29],16,0.27657736,,0.15961674
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age30_34,[30-34],44,0.6419609,,0.44853518
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age35_39,[35-39],167,1.55204461,,1.66282176
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age40_44,[40-44],603,3.36420442,,5.64396625
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age45_49,[45-49],1990,6.61613139,,17.59399392
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age50_54,[50-54],3491,8.42707478,,32.19702996
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age55_59,[55-59],4903,9.56030028,,50.87018309
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age60_64,[60-64],7597,11.62580724,,95.76798054
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age65_69,[65-69],9875,12.65263239,,165.9165558
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age70_74,[70-74],10746,10.95100277,,225.2534101
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age75_79,[75-79],11560,8.36723172,,280.2325057
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age80_84,[80-84],10267,5.30608026,,301.4580209
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age85_over,[85+],8800,1.8202164,,249.8865572
NAC,North America and the Caribbean,USA,United States of America,2008,Female,Age_unknown,[Unknown],0,0,,
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age00,[0],3,0.01142422,,0.07010121
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age01_04,[1-4],3,0.06712911,,0.01796925
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age05_09,[5-9],3,0.11829653,,0.01465412
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age10_14,[10-14],2,0.06365372,,0.00956242
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age15_19,[15-19],8,0.06924608,,0.03610089
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age20_24,[20-24],17,0.08977135,,0.07892252
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age25_29,[25-29],39,0.18873403,,0.19004388
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age30_34,[30-34],107,0.4877604,,0.54290282
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age35_39,[35-39],355,1.20094723,,1.76897276
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age40_44,[40-44],1163,2.57181398,,5.47576435
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age45_49,[45-49],4118,5.38455504,,18.22214521
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age50_54,[50-54],8370,7.52427184,,38.3478623
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age55_59,[55-59],12497,9.06861144,,64.96622921
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age60_64,[60-64],18470,11.14806342,,115.775884
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age65_69,[65-69],23565,12.68012613,,201.8950807
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age70_74,[70-74],24973,11.59840976,,274.2931128
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age75_79,[75-79],25084,9.12016114,,346.8016931
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age80_84,[80-84],21778,6.17316496,,379.1102555
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age85_over,[85+],17605,2.40103652,,329.7369128
NAC,North America and the Caribbean,USA,United States of America,2009,All,Age_unknown,[Unknown],5,1.9379845,,
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age00,[0],3,0.02034726,,0.13710043
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age01_04,[1-4],1,0.03985652,,0.01171549
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age05_09,[5-9],1,0.07117438,,0.00955468
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age10_14,[10-14],2,0.10764263,,0.01867746
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age15_19,[15-19],5,0.06098305,,0.04396442
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age20_24,[20-24],12,0.08470389,,0.10910474
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age25_29,[25-29],27,0.18479228,,0.260726
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age30_34,[30-34],58,0.39544556,,0.58868792
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age35_39,[35-39],183,0.97231816,,1.82210482
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age40_44,[40-44],583,2.0953134,,5.4343287
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age45_49,[45-49],2148,4.62771458,,18.95567972
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age50_54,[50-54],4704,6.8664516,,43.59715855
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age55_59,[55-59],7535,8.8367402,,80.38845923
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age60_64,[60-64],10886,10.99707041,,142.7690106
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age65_69,[65-69],13653,12.73078214,,250.4795676
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age70_74,[70-74],13894,11.71145352,,328.4679384
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age75_79,[75-79],13865,9.67780213,,441.7100439
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age80_84,[80-84],11696,6.96891516,,508.7239016
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age85_over,[85+],8488,3.22961137,,483.0568713
NAC,North America and the Caribbean,USA,United States of America,2009,Male,Age_unknown,[Unknown],3,1.67597765,,
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age00,[0],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age01_04,[1-4],2,0.10204082,,0.02451157
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age05_09,[5-9],2,0.17683466,,0.01998823
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age15_19,[15-19],3,0.08944544,,0.02781079
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age20_24,[20-24],5,0.1048218,,0.04743195
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age25_29,[25-29],12,0.1982488,,0.11804262
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age30_34,[30-34],49,0.67400275,,0.49713806
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age35_39,[35-39],172,1.60163889,,1.71574872
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age40_44,[40-44],580,3.33390815,,5.51808753
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age45_49,[45-49],1970,6.55312354,,17.48447875
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age50_54,[50-54],3666,8.57885007,,33.21611951
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age55_59,[55-59],4962,9.44495203,,50.30955789
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age60_64,[60-64],7584,11.37219032,,91.06200706
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age65_69,[65-69],9912,12.61116837,,159.3253555
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age70_74,[70-74],11079,11.45969093,,227.2794411
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age75_79,[75-79],11219,8.51388372,,274.0272752
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age80_84,[80-84],10082,5.45108513,,292.6099021
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age85_over,[85+],9117,1.93810891,,254.5076211
NAC,North America and the Caribbean,USA,United States of America,2009,Female,Age_unknown,[Unknown],2,2.56410256,,
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age00,[0],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age01_04,[1-4],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age05_09,[5-9],3,0.12809564,,0.01452506
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age10_14,[10-14],4,0.13486177,,0.01914703
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age15_19,[15-19],12,0.110011,,0.05406145
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age20_24,[20-24],19,0.10162058,,0.08739427
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age25_29,[25-29],37,0.18217627,,0.17809759
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age30_34,[30-34],125,0.56730507,,0.62933685
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age35_39,[35-39],322,1.14758188,,1.61109933
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age40_44,[40-44],1029,2.44662133,,4.91640887
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age45_49,[45-49],3704,5.02926041,,16.4995486
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age50_54,[50-54],8392,7.64869939,,37.90604856
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age55_59,[55-59],12662,9.04196064,,64.21999736
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age60_64,[60-64],18487,10.81566508,,110.9302976
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age65_69,[65-69],23690,12.46645267,,193.3095476
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age70_74,[70-74],24917,11.47006698,,265.8772477
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age75_79,[75-79],24721,9.04216213,,339.7421335
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age80_84,[80-84],21941,6.22704697,,378.0964281
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age85_over,[85+],18263,2.38567991,,337.6300453
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age_unknown,[Unknown],1,0.78125,,
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age00,[0],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age01_04,[1-4],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age05_09,[5-9],1,0.07518797,,0.00946891
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age10_14,[10-14],2,0.11500863,,0.01870549
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age15_19,[15-19],5,0.06345178,,0.04386968
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age20_24,[20-24],10,0.07167945,,0.09004148
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age25_29,[25-29],19,0.1313243,,0.18127436
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age30_34,[30-34],71,0.47989186,,0.71449302
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age35_39,[35-39],167,0.94628286,,1.67444112
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age40_44,[40-44],496,1.91883632,,4.6964707
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age45_49,[45-49],1929,4.28666667,,17.10868387
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age50_54,[50-54],4717,7.0270834,,43.02631227
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age55_59,[55-59],7558,8.7044651,,78.56205046
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age60_64,[60-64],10900,10.62574941,,136.4781574
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age65_69,[65-69],13666,12.47182295,,238.9988561
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age70_74,[70-74],14094,11.72340939,,323.32021
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age75_79,[75-79],13598,9.50636531,,427.185564
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age80_84,[80-84],11699,6.92810148,,501.6788381
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age85_over,[85+],8811,3.19358311,,494.4069894
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age_unknown,[Unknown],1,1.12359551,,
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age00,[0],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age01_04,[1-4],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age05_09,[5-9],2,0.19762846,,0.01981558
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age10_14,[10-14],2,0.16299919,,0.01960992
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age15_19,[15-19],7,0.23117569,,0.06481739
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age20_24,[20-24],9,0.18963338,,0.08462968
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age25_29,[25-29],18,0.30811366,,0.17486295
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age30_34,[30-34],54,0.74595939,,0.54407726
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age35_39,[35-39],155,1.48880991,,1.54800679
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age40_44,[40-44],533,3.28829663,,5.14042721
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age45_49,[45-49],1775,6.19567873,,15.88491411
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age50_54,[50-54],3675,8.62838092,,32.88329598
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age55_59,[55-59],5104,9.59272276,,50.55378382
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age60_64,[60-64],7587,11.10070669,,87.42000039
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age65_69,[65-69],10024,12.45913865,,153.3439662
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age70_74,[70-74],10823,11.1561218,,215.9214487
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age75_79,[75-79],11123,8.53278714,,271.7406573
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age80_84,[80-84],10242,5.58186684,,295.0693854
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age85_over,[85+],9452,1.93044121,,260.5983174
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age_unknown,[Unknown],0,0,,
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age00,[0],3,0.01250782,,0.07303736
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age01_04,[1-4],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age10_14,[10-14],3,0.10169492,,0.01440626
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age15_19,[15-19],7,0.06607514,,0.03151699
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age20_24,[20-24],23,0.12058931,,0.10413028
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age25_29,[25-29],40,0.19443904,,0.18941844
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age30_34,[30-34],82,0.35381429,,0.40875245
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age35_39,[35-39],257,0.93529369,,1.2896134
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age40_44,[40-44],1002,2.3623718,,4.84938943
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age45_49,[45-49],3426,4.779976,,15.437403
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age50_54,[50-54],8068,7.23114015,,36.19750179
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age55_59,[55-59],12915,8.95184097,,64.15270201
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age60_64,[60-64],18858,10.53266534,,109.4945692
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age65_69,[65-69],23209,11.9958651,,180.4361332
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age70_74,[70-74],24969,11.26876887,,259.4340578
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age75_79,[75-79],24229,8.89869103,,330.2240833
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age80_84,[80-84],21350,6.03194245,,369.5192805
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age85_over,[85+],18572,2.34926538,,326.7616795
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age_unknown,[Unknown],4,2.98507463,,
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age00,[0],1,0.00750356,,0.04761832
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age01_04,[1-4],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age10_14,[10-14],2,0.11117287,,0.01878361
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age15_19,[15-19],6,0.07876083,,0.05266633
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age20_24,[20-24],11,0.07689082,,0.09739821
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age25_29,[25-29],23,0.15654778,,0.21547791
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age30_34,[30-34],39,0.25336192,,0.38820498
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age35_39,[35-39],140,0.80677693,,1.40951791
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age40_44,[40-44],492,1.90240507,,4.72797518
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age45_49,[45-49],1746,4.01250172,,15.64676522
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age50_54,[50-54],4449,6.52393871,,40.24306486
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age55_59,[55-59],7674,8.60999226,,78.0412441
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age60_64,[60-64],11150,10.37093534,,134.8902369
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age65_69,[65-69],13357,11.99303242,,222.4039373
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age70_74,[70-74],14178,11.53592671,,317.3540844
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age75_79,[75-79],13281,9.3284447,,409.9453653
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age80_84,[80-84],11372,6.67676519,,485.6444077
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age85_over,[85+],8851,3.10098975,,463.4820061
NAC,North America and the Caribbean,USA,United States of America,2011,Male,Age_unknown,[Unknown],2,2.02020202,,
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age00,[0],2,0.01876525,,0.09962953
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age01_04,[1-4],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age10_14,[10-14],1,0.08688097,,0.00982645
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age15_19,[15-19],1,0.03360215,,0.00924414
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age20_24,[20-24],12,0.25173065,,0.11117516
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age25_29,[25-29],17,0.28911565,,0.16278454
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age30_34,[30-34],43,0.55248619,,0.42936634
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age35_39,[35-39],117,1.15555556,,1.17047474
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age40_44,[40-44],510,3.08101251,,4.97260533
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age45_49,[45-49],1680,5.96590909,,15.22574892
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age50_54,[50-54],3619,8.34293882,,32.21619085
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age55_59,[55-59],5241,9.50437952,,50.89142531
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age60_64,[60-64],7708,10.77574758,,86.05729956
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age65_69,[65-69],9852,11.99970768,,143.6771971
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age70_74,[70-74],10791,10.93601151,,209.2539866
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age75_79,[75-79],10948,8.42769716,,267.1869833
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age80_84,[80-84],9978,5.43384143,,290.3756958
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age85_over,[85+],9721,1.92449319,,257.548549
NAC,North America and the Caribbean,USA,United States of America,2011,Female,Age_unknown,[Unknown],2,5.71428571,,
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age00,[0],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age01_04,[1-4],1,0.02370792,,0.00599588
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age05_09,[5-9],1,0.0428449,,0.00481162
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age10_14,[10-14],4,0.13956734,,0.01923897
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age15_19,[15-19],3,0.02977963,,0.01358181
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age20_24,[20-24],22,0.11513502,,0.09801238
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age25_29,[25-29],40,0.19054878,,0.1863026
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age30_34,[30-34],134,0.56782067,,0.65920006
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age35_39,[35-39],256,0.93526231,,1.28542752
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age40_44,[40-44],918,2.19669777,,4.48660463
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age45_49,[45-49],3137,4.58096643,,14.34389856
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age50_54,[50-54],7973,7.1839184,,35.64471877
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age55_59,[55-59],13213,8.86909477,,64.26732405
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age60_64,[60-64],18247,10.10197755,,103.1186045
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age65_69,[65-69],24047,11.70227262,,177.1441798
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age70_74,[70-74],25375,11.18550975,,256.1016534
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age75_79,[75-79],24100,8.86237938,,322.8611554
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age80_84,[80-84],20970,6.01735477,,366.1484656
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age85_over,[85+],19055,2.36617836,,322.1927844
NAC,North America and the Caribbean,USA,United States of America,2012,All,Age_unknown,[Unknown],3,2.04081633,,
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age00,[0],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age01_04,[1-4],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age05_09,[5-9],1,0.07587253,,0.00941184
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age10_14,[10-14],2,0.11655012,,0.01882227
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age15_19,[15-19],3,0.04152824,,0.02651165
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age20_24,[20-24],15,0.10539629,,0.13061562
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age25_29,[25-29],27,0.18058993,,0.24827226
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age30_34,[30-34],74,0.46740778,,0.72614643
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age35_39,[35-39],138,0.79456472,,1.39047458
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age40_44,[40-44],447,1.74875787,,4.34982986
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age45_49,[45-49],1610,3.89011042,,14.62534809
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age50_54,[50-54],4428,6.52837366,,39.82991511
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age55_59,[55-59],7616,8.30145079,,75.74602525
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age60_64,[60-64],10667,9.76759944,,125.4404882
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age65_69,[65-69],13838,11.63688349,,217.7536067
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age70_74,[70-74],14174,11.24742104,,309.6638768
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age75_79,[75-79],13163,9.24212211,,395.6169858
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age80_84,[80-84],11239,6.67966266,,480.5474281
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age85_over,[85+],9297,3.16113742,,460.7052651
NAC,North America and the Caribbean,USA,United States of America,2012,Male,Age_unknown,[Unknown],1,1,,
NAC,North America and the Caribbean,USA,United States of America,2012,Female,Age00,[0],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2012,Female,Age01_04,[1-4],1,0.05485464,,0.01226795
NAC,North America and the Caribbean,USA,United States of America,2012,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2012,Female,Age10_14,[10-14],2,0.17391304,,0.01967472
NAC,North America and the Caribbean,USA,United States of America,2012,Female,Age15_19,[15-19],0,0,,0
NAC,North America and the Caribbean,USA,United States of America,2012,Female,Age20_24,[20-24],7,0.1435603,,0.06385717
NAC,North America and the Caribbean,USA,United States of America,2012,Female,Age25_29,[25-29],13,0.21519616,,0.12269693
NAC,North America and the Caribbean,USA,United States of America,2012,Female,Age30_34,[30-34],60,0.77249903,,0.59190067
NAC,North America and the Caribbean,USA,United States of America,2012,Female,Age35_39,[35-39],118,1.17952819,,1.18108116
